4.999550e+002,1.522167e-002
5.004372e+002,1.503010e-002
5.009193e+002,1.503956e-002
5.014014e+002,1.500595e-002
5.018835e+002,1.521080e-002
5.023656e+002,1.543762e-002
5.028477e+002,1.567555e-002
5.033299e+002,1.580747e-002
5.038120e+002,1.584638e-002
5.042941e+002,1.587978e-002
5.047762e+002,1.585885e-002
5.052583e+002,1.582786e-002
5.057404e+002,1.557569e-002
5.062226e+002,1.552498e-002
5.067047e+002,1.511749e-002
5.071868e+002,1.477438e-002
5.076689e+002,1.428417e-002
5.081510e+002,1.389725e-002
5.086331e+002,1.375093e-002
5.091153e+002,1.381749e-002
5.095974e+002,1.409590e-002
5.100795e+002,1.454130e-002
5.105616e+002,1.513354e-002
5.110437e+002,1.508487e-002
5.115258e+002,1.558495e-002
5.120079e+002,1.590011e-002
5.124901e+002,1.595809e-002
5.129722e+002,1.584114e-002
5.134543e+002,1.584769e-002
5.139364e+002,1.581255e-002
5.144185e+002,1.576284e-002
5.149006e+002,1.571058e-002
5.153828e+002,1.565118e-002
5.158649e+002,1.556837e-002
5.163470e+002,1.542694e-002
5.168291e+002,1.524380e-002
5.173112e+002,1.499980e-002
5.177933e+002,1.470639e-002
5.182755e+002,1.471973e-002
5.187576e+002,1.445504e-002
5.192397e+002,1.426864e-002
5.197218e+002,1.418227e-002
5.202039e+002,1.420331e-002
5.206860e+002,1.432576e-002
5.211682e+002,1.453379e-002
5.216503e+002,1.480554e-002
5.221324e+002,1.511648e-002
5.226145e+002,1.544578e-002
5.230966e+002,1.575133e-002
5.235787e+002,1.602683e-002
5.240609e+002,1.624753e-002
5.245430e+002,1.639521e-002
5.250251e+002,1.643457e-002
5.255072e+002,1.638311e-002
5.259893e+002,1.625201e-002
5.264714e+002,1.608743e-002
5.269536e+002,1.594762e-002
5.274357e+002,1.587301e-002
5.279178e+002,1.587438e-002
5.283999e+002,1.595371e-002
5.288820e+002,1.611746e-002
5.293641e+002,1.635757e-002
5.298463e+002,1.666370e-002
5.303284e+002,1.702668e-002
5.308105e+002,1.743996e-002
5.312926e+002,1.789822e-002
5.317747e+002,1.839713e-002
5.322568e+002,1.893092e-002
5.327390e+002,1.949084e-002
5.332211e+002,2.006576e-002
5.337032e+002,2.064297e-002
5.341853e+002,2.120977e-002
5.346674e+002,2.175606e-002
5.351495e+002,2.227286e-002
5.356317e+002,2.275244e-002
5.361138e+002,2.318709e-002
5.365959e+002,2.356797e-002
5.370780e+002,2.388564e-002
5.375601e+002,2.413146e-002
5.380422e+002,2.429804e-002
5.385244e+002,2.437967e-002
5.390065e+002,2.435791e-002
5.394886e+002,2.425619e-002
5.399707e+002,2.406943e-002
5.404528e+002,2.380094e-002
5.409349e+002,2.346441e-002
5.414171e+002,2.308967e-002
5.418992e+002,2.268456e-002
5.423813e+002,2.225804e-002
5.428634e+002,2.182886e-002
5.433455e+002,2.140219e-002
5.438276e+002,2.099231e-002
5.443098e+002,2.057872e-002
5.447919e+002,2.017700e-002
5.452740e+002,1.978870e-002
5.457561e+002,1.943729e-002
5.462382e+002,1.909874e-002
5.467203e+002,1.879306e-002
5.472025e+002,1.850496e-002
5.476846e+002,1.822655e-002
5.481667e+002,1.795087e-002
5.486488e+002,1.766851e-002
5.491309e+002,1.738952e-002
5.496130e+002,1.711577e-002
5.500952e+002,1.685360e-002
5.505773e+002,1.661016e-002
5.510594e+002,1.639275e-002
5.515415e+002,1.621160e-002
5.520236e+002,1.606884e-002
5.525057e+002,1.596734e-002
5.529879e+002,1.592301e-002
5.534700e+002,1.590225e-002
5.539521e+002,1.589608e-002
5.544342e+002,1.587292e-002
5.549163e+002,1.580932e-002
5.553984e+002,1.569705e-002
5.558806e+002,1.554316e-002
5.563627e+002,1.536169e-002
5.568448e+002,1.518897e-002
5.573269e+002,1.505320e-002
5.578090e+002,1.497075e-002
5.582911e+002,1.494480e-002
5.587733e+002,1.495139e-002
5.592554e+002,1.501988e-002
5.597375e+002,1.510341e-002
5.602196e+002,1.520686e-002
5.607017e+002,1.533175e-002
5.611838e+002,1.547707e-002
5.616660e+002,1.565389e-002
5.621481e+002,1.585661e-002
5.626302e+002,1.606042e-002
5.631123e+002,1.626123e-002
5.635944e+002,1.645045e-002
5.640765e+002,1.662654e-002
5.645587e+002,1.679489e-002
5.650408e+002,1.696580e-002
5.655229e+002,1.714969e-002
5.660050e+002,1.735353e-002
5.664871e+002,1.758084e-002
5.669692e+002,1.783169e-002
5.674514e+002,1.810533e-002
5.679335e+002,1.840066e-002
5.684156e+002,1.873274e-002
5.688977e+002,1.906269e-002
5.693798e+002,1.939035e-002
5.698619e+002,1.972189e-002
5.703441e+002,2.002934e-002
5.708262e+002,2.028928e-002
5.713083e+002,2.049794e-002
5.717904e+002,2.065436e-002
5.722725e+002,2.076497e-002
5.727546e+002,2.082926e-002
5.732368e+002,2.087206e-002
5.737189e+002,2.088535e-002
5.742010e+002,2.086411e-002
5.746831e+002,2.080258e-002
5.751652e+002,2.070006e-002
5.756473e+002,2.056522e-002
5.761295e+002,2.041720e-002
5.766116e+002,2.027878e-002
5.770937e+002,2.017149e-002
5.775758e+002,2.011030e-002
5.780579e+002,2.010210e-002
5.785400e+002,2.014929e-002
5.790222e+002,2.025318e-002
5.795043e+002,2.041567e-002
5.799864e+002,2.063826e-002
5.804685e+002,2.091985e-002
5.809506e+002,2.125285e-002
5.814327e+002,2.162210e-002
5.819149e+002,2.200813e-002
5.823970e+002,2.239136e-002
5.828791e+002,2.275604e-002
5.833612e+002,2.309428e-002
5.838433e+002,2.340461e-002
5.843254e+002,2.368830e-002
5.848076e+002,2.394517e-002
5.852897e+002,2.417033e-002
5.857718e+002,2.435471e-002
5.862539e+002,2.448995e-002
5.867360e+002,2.457301e-002
5.872181e+002,2.460876e-002
5.877003e+002,2.461444e-002
5.881824e+002,2.461067e-002
5.886645e+002,2.461499e-002
5.891466e+002,2.463679e-002
5.896287e+002,2.467430e-002
5.901108e+002,2.471553e-002
5.905930e+002,2.474253e-002
5.910751e+002,2.473675e-002
5.915572e+002,2.468631e-002
5.920393e+002,2.458758e-002
5.925214e+002,2.444490e-002
5.930035e+002,2.426694e-002
5.934857e+002,2.406442e-002
5.939678e+002,2.384751e-002
5.944499e+002,2.362521e-002
5.949320e+002,2.340700e-002
5.954141e+002,2.320276e-002
5.958962e+002,2.302318e-002
5.963784e+002,2.288033e-002
5.968605e+002,2.278607e-002
5.973426e+002,2.275288e-002
5.978247e+002,2.279337e-002
5.983068e+002,2.291857e-002
5.987889e+002,2.313673e-002
5.992711e+002,2.345006e-002
5.997532e+002,2.385194e-002
6.002353e+002,2.432549e-002
6.007174e+002,2.484519e-002
6.011995e+002,2.538311e-002
6.016816e+002,2.591159e-002
6.021638e+002,2.641002e-002
6.026459e+002,2.686657e-002
6.031280e+002,2.727616e-002
6.036101e+002,2.763802e-002
6.040922e+002,2.795184e-002
6.045743e+002,2.821575e-002
6.050565e+002,2.842647e-002
6.055386e+002,2.858046e-002
6.060207e+002,2.867582e-002
6.065028e+002,2.871330e-002
6.069849e+002,2.869505e-002
6.074670e+002,2.862360e-002
6.079492e+002,2.850066e-002
6.084313e+002,2.832815e-002
6.089134e+002,2.810957e-002
6.093955e+002,2.785235e-002
6.098776e+002,2.756951e-002
6.103597e+002,2.727755e-002
6.108419e+002,2.699419e-002
6.113240e+002,2.673631e-002
6.118061e+002,2.651717e-002
6.122882e+002,2.634779e-002
6.127703e+002,2.624025e-002
6.132524e+002,2.620854e-002
6.137346e+002,2.627129e-002
6.142167e+002,2.644980e-002
6.146988e+002,2.676205e-002
6.151809e+002,2.721881e-002
6.156630e+002,2.781651e-002
6.161451e+002,2.853565e-002
6.166273e+002,2.933894e-002
6.171094e+002,3.017950e-002
6.175915e+002,3.100885e-002
6.180736e+002,3.178000e-002
6.185557e+002,3.245499e-002
6.190378e+002,3.300207e-002
6.195200e+002,3.339211e-002
6.200021e+002,3.360172e-002
6.204842e+002,3.361386e-002
6.209663e+002,3.342464e-002
6.214484e+002,3.304837e-002
6.219305e+002,3.251976e-002
6.224127e+002,3.188892e-002
6.228948e+002,3.121031e-002
6.233769e+002,3.054009e-002
6.238590e+002,2.992466e-002
6.243411e+002,2.939571e-002
6.248232e+002,2.897180e-002
6.253054e+002,2.865486e-002
6.257875e+002,2.843261e-002
6.262696e+002,2.827988e-002
6.267517e+002,2.816437e-002
6.272338e+002,2.804927e-002
6.277159e+002,2.789679e-002
6.281981e+002,2.767705e-002
6.286802e+002,2.736744e-002
6.291623e+002,2.695655e-002
6.296444e+002,2.644406e-002
6.301265e+002,2.583728e-002
6.306086e+002,2.514840e-002
6.310908e+002,2.439113e-002
6.315729e+002,2.358193e-002
6.320550e+002,2.273900e-002
6.325371e+002,2.188375e-002
6.330192e+002,2.104153e-002
6.335013e+002,2.023670e-002
6.339835e+002,1.949146e-002
6.344656e+002,1.882288e-002
6.349477e+002,1.823982e-002
6.354298e+002,1.774386e-002
6.359119e+002,1.732994e-002
6.363940e+002,1.698849e-002
6.368762e+002,1.670616e-002
6.373583e+002,1.646881e-002
6.378404e+002,1.626414e-002
6.383225e+002,1.608211e-002
6.388046e+002,1.591767e-002
6.392867e+002,1.577115e-002
6.397689e+002,1.564747e-002
6.402510e+002,1.555393e-002
6.407331e+002,1.549760e-002
6.412152e+002,1.548222e-002
6.416973e+002,1.550651e-002
6.421794e+002,1.556447e-002
6.426616e+002,1.564596e-002
6.431437e+002,1.574058e-002
6.436258e+002,1.583806e-002
6.441079e+002,1.593078e-002
6.445900e+002,1.601474e-002
6.450721e+002,1.608820e-002
6.455543e+002,1.615124e-002
6.460364e+002,1.620505e-002
6.465185e+002,1.625119e-002
6.470006e+002,1.629186e-002
6.474827e+002,1.632944e-002
6.479648e+002,1.636643e-002
6.484470e+002,1.640444e-002
6.489291e+002,1.644278e-002
6.494112e+002,1.647853e-002
6.498933e+002,1.650706e-002
6.503754e+002,1.652381e-002
6.508575e+002,1.652606e-002
6.513397e+002,1.651456e-002
6.518218e+002,1.649379e-002
6.523039e+002,1.647012e-002
6.527860e+002,1.644951e-002
6.532681e+002,1.643555e-002
6.537502e+002,1.642854e-002
6.542324e+002,1.642688e-002
6.547145e+002,1.642859e-002
6.551966e+002,1.643388e-002
6.556787e+002,1.644634e-002
6.561608e+002,1.647272e-002
6.566429e+002,1.652031e-002
6.571251e+002,1.659593e-002
6.576072e+002,1.670332e-002
6.580893e+002,1.684242e-002
6.585714e+002,1.701013e-002
6.590535e+002,1.720092e-002
6.595356e+002,1.740946e-002
6.600178e+002,1.763117e-002
6.604999e+002,1.786451e-002
6.609820e+002,1.810990e-002
6.614641e+002,1.836854e-002
6.619462e+002,1.863983e-002
6.624283e+002,1.891905e-002
6.629105e+002,1.919592e-002
6.633926e+002,1.945727e-002
6.638747e+002,1.968845e-002
6.643568e+002,1.987754e-002
6.648389e+002,2.001803e-002
6.653210e+002,2.010871e-002
6.658032e+002,2.015487e-002
6.662853e+002,2.016754e-002
6.667674e+002,2.016385e-002
6.672495e+002,2.016224e-002
6.677316e+002,2.017792e-002
6.682137e+002,2.021815e-002
6.686959e+002,2.028158e-002
6.691780e+002,2.035553e-002
6.696601e+002,2.041875e-002
6.701422e+002,2.045326e-002
6.706243e+002,2.045227e-002
6.711064e+002,2.042128e-002
6.715886e+002,2.037371e-002
6.720707e+002,2.033003e-002
6.725528e+002,2.031197e-002
6.730349e+002,2.033641e-002
6.735170e+002,2.041254e-002
6.739991e+002,2.053984e-002
6.744813e+002,2.071042e-002
6.749634e+002,2.091172e-002
6.754455e+002,2.113045e-002
6.759276e+002,2.135351e-002
6.764097e+002,2.156696e-002
6.768918e+002,2.175708e-002
6.773740e+002,2.190948e-002
6.778561e+002,2.201032e-002
6.783382e+002,2.204802e-002
6.788203e+002,2.201343e-002
6.793024e+002,2.190009e-002
6.797845e+002,2.170513e-002
6.802667e+002,2.142887e-002
6.807488e+002,2.107599e-002
6.812309e+002,2.065550e-002
6.817130e+002,2.018333e-002
6.821951e+002,1.968067e-002
6.826772e+002,1.917291e-002
6.831594e+002,1.868882e-002
6.836415e+002,1.825265e-002
6.841236e+002,1.788201e-002
6.846057e+002,1.758376e-002
6.850878e+002,1.735383e-002
6.855699e+002,1.718007e-002
6.860521e+002,1.704671e-002
6.865342e+002,1.694014e-002
6.870163e+002,1.684932e-002
6.874984e+002,1.676771e-002
6.879805e+002,1.669183e-002
6.884626e+002,1.661947e-002
6.889448e+002,1.655003e-002
6.894269e+002,1.648383e-002
6.899090e+002,1.642280e-002
6.903911e+002,1.636967e-002
6.908732e+002,1.632591e-002
6.913553e+002,1.629038e-002
6.918375e+002,1.625786e-002
6.923196e+002,1.622047e-002
6.928017e+002,1.617027e-002
6.932838e+002,1.610403e-002
6.937659e+002,1.602547e-002
6.942480e+002,1.594584e-002
6.947302e+002,1.587960e-002
6.952123e+002,1.584083e-002
6.956944e+002,1.583626e-002
6.961765e+002,1.586333e-002
6.966586e+002,1.591108e-002
6.971407e+002,1.596462e-002
6.976229e+002,1.601090e-002
6.981050e+002,1.604240e-002
6.985871e+002,1.605880e-002
6.990692e+002,1.606513e-002
6.995513e+002,1.606799e-002
7.000334e+002,1.607217e-002
7.005156e+002,1.607920e-002
7.009977e+002,1.608838e-002
7.014798e+002,1.609868e-002
7.019619e+002,1.610983e-002
7.024440e+002,1.612332e-002
7.029261e+002,1.614011e-002
7.034083e+002,1.615958e-002
7.038904e+002,1.617800e-002
7.043725e+002,1.618997e-002
7.048546e+002,1.619024e-002
7.053367e+002,1.617742e-002
7.058188e+002,1.615500e-002
7.063010e+002,1.613145e-002
7.067831e+002,1.611684e-002
7.072652e+002,1.612015e-002
7.077473e+002,1.614681e-002
7.082294e+002,1.619763e-002
7.087115e+002,1.627126e-002
7.091937e+002,1.636672e-002
7.096758e+002,1.648509e-002
7.101579e+002,1.663064e-002
7.106400e+002,1.680893e-002
7.111221e+002,1.702482e-002
7.116042e+002,1.728172e-002
7.120864e+002,1.758080e-002
7.125685e+002,1.792284e-002
7.130506e+002,1.830964e-002
7.135327e+002,1.874318e-002
7.140148e+002,1.922417e-002
7.144969e+002,1.974669e-002
7.149791e+002,2.029644e-002
7.154612e+002,2.084630e-002
7.159433e+002,2.136002e-002
7.164254e+002,2.179978e-002
7.169075e+002,2.212950e-002
7.173896e+002,2.232515e-002
7.178718e+002,2.237770e-002
7.183539e+002,2.229359e-002
7.188360e+002,2.209171e-002
7.193181e+002,2.179963e-002
7.198002e+002,2.144973e-002
7.202823e+002,2.107215e-002
7.207645e+002,2.069427e-002
7.212466e+002,2.033897e-002
7.217287e+002,2.002200e-002
7.222108e+002,1.975445e-002
7.226929e+002,1.954279e-002
7.231750e+002,1.938894e-002
7.236572e+002,1.929298e-002
7.241393e+002,1.925366e-002
7.246214e+002,1.927000e-002
7.251035e+002,1.934122e-002
7.255856e+002,1.946659e-002
7.260677e+002,1.964460e-002
7.265499e+002,1.987150e-002
7.270320e+002,2.014183e-002
7.275141e+002,2.044902e-002
7.279962e+002,2.078642e-002
7.284783e+002,2.114948e-002
7.289604e+002,2.153499e-002
7.294426e+002,2.194007e-002
7.299247e+002,2.236009e-002
7.304068e+002,2.278495e-002
7.308889e+002,2.319849e-002
7.313710e+002,2.358055e-002
7.318531e+002,2.390769e-002
7.323353e+002,2.415999e-002
7.328174e+002,2.432445e-002
7.332995e+002,2.439705e-002
7.337816e+002,2.438335e-002
7.342637e+002,2.429640e-002
