Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
2472,-0.021468253028031726,-0.01657762000559715,-0.016587743359577297,-0.0158618177905896,-0.016228384201582697,-0.0165821698426156,-0.016641785226876968,-0.01753570487740015,-0.01711717911555955,-0.01290687542649955,-0.0135357260296749
2470,-0.021473378725209047,-0.01656299406992435,-0.0165635565211074,-0.015848631999512867,-0.016174570991266735,-0.01656657132652,-0.016576003713097934,-0.01744381822130405,-0.017045789459050352,-0.0129090331441154,-0.0135025747203493
2468,-0.021491766976387324,-0.01657460037372045,-0.016536551527395398,-0.01582493093578687,-0.016145751069256566,-0.016570328034940865,-0.016533400468766068,-0.0174105388708783,-0.01700606381156245,-0.01291715374292705,-0.0134637239769729
2466,-0.021461578658182174,-0.016581245611154077,-0.0164993521897059,-0.015784894865540765,-0.0161159772917155,-0.016554960067033102,-0.016496142393724735,-0.0174256031183249,-0.01698611746513715,-0.01288390517364655,-0.0133927064505554
2464,-0.021367797642766126,-0.016544223393711324,-0.016434808959057332,-0.015711731653378764,-0.01605095602780263,-0.0164897410478065,-0.016442654811133432,-0.0174377278454329,-0.0169620276837599,-0.012802893276022902,-0.0132641144415061
2462,-0.021287089667941274,-0.016482697914071174,-0.0163770443799478,-0.0156336355660239,-0.015972920304819633,-0.0163998022293211,-0.01639656167610973,-0.01742623688525655,-0.016954225036300202,-0.0127359768518612,-0.013125946824161
2460,-0.021296951834137025,-0.016460103360159274,-0.01639211254460263,-0.015611002043571201,-0.015939319822438635,-0.016347481463872434,-0.016402518539462566,-0.0174190219433634,-0.0169920134703789,-0.0127529107386726,-0.0130793293617268
2458,-0.021378075978135645,-0.0164916232545219,-0.016482841017631564,-0.0156634728505974,-0.015967387070720564,-0.016367026096321402,-0.0164613879467178,-0.0174319464445859,-0.0170465202088123,-0.012842361986889851,-0.0131531849484687
2456,-0.021457712281464925,-0.016524093587888748,-0.01657990592036473,-0.015754268331255598,-0.016028560334347464,-0.01644311682780197,-0.0165376313793875,-0.017439664414335698,-0.0170643657019658,-0.01292334486683025,-0.0132617172696159
2454,-0.0214972659527471,-0.0165092899005524,-0.016624734729028232,-0.015830243827904766,-0.016090861056821535,-0.016530593091113367,-0.0166067824915667,-0.017413039388037198,-0.017041920942859452,-0.012932271595043749,-0.0133070574720193
2452,-0.02148030430097585,-0.016437363718928927,-0.016594557855274934,-0.015833593719125367,-0.01611036846592957,-0.016558024660274766,-0.016635526466241637,-0.01734099625858815,-0.016998467955525752,-0.01285428468243675,-0.0132656888048401
2450,-0.021378103271866324,-0.016310091803446874,-0.016470022157072967,-0.015713453232612164,-0.01602260493895903,-0.016453161238668166,-0.016554940211754365,-0.017222097357167197,-0.016912992105666748,-0.0126965804201613,-0.0131629741902366
2448,-0.0212121325632153,-0.016160315386555175,-0.016276011036204432,-0.0155013088152167,-0.01582829201619253,-0.01623389767909743,-0.016349436800305435,-0.017089800482861697,-0.01677669709293745,-0.012506551756088849,-0.0130433064071023
2446,-0.021095832117432975,-0.016082380931987775,-0.016135331269159465,-0.015340779746256234,-0.015654565369526797,-0.016042868622835965,-0.016145229127120932,-0.017029924470888448,-0.01667167751620995,-0.0123932866185443,-0.0129817143555602
2444,-0.021112788567317475,-0.0161427899902252,-0.016158721287455567,-0.0153448013204152,-0.015626888418090967,-0.016004999296084097,-0.016094403789286203,-0.0170956863679997,-0.01668650533418885,-0.01242983337239705,-0.0130285897514374
2442,-0.021194219314917974,-0.0162661319137823,-0.0162814260114434,-0.015446539331605766,-0.015700456301012234,-0.0160707185976109,-0.0161761830868641,-0.01721578578084855,-0.0167727415572995,-0.0125402777900235,-0.0131172106364394
2440,-0.021213379736506173,-0.01631366876051555,-0.016330185948563967,-0.015489008655072833,-0.015724831864030935,-0.016090720935152136,-0.016232307305145768,-0.01726767280769055,-0.01680097609906985,-0.01257982038775335,-0.0131167404874289
2438,-0.02115407099476003,-0.016265780532980424,-0.016250552083843902,-0.015428429171877268,-0.015650521869899833,-0.01601842935785337,-0.016190036752889367,-0.017229082776381452,-0.016743689644047502,-0.01251488624978605,-0.0129984924955834
2436,-0.021088809431725725,-0.01622068413304295,-0.0161494125809292,-0.015346697474827165,-0.015563156191969468,-0.015939853056850167,-0.016125407280838902,-0.0171762376837209,-0.016689755896639798,-0.01243270946457075,-0.0128610469188257
2434,-0.021040305093459402,-0.016222710298118375,-0.016112741126286235,-0.015296444394823167,-0.01553337208837107,-0.015922270420907266,-0.016106088158698934,-0.017146523393666048,-0.0166866606681703,-0.012387568586926849,-0.0127765479000055
2432,-0.020978459345278876,-0.016216017706182497,-0.016114965723755,-0.0152610340917187,-0.015552221775666565,-0.015945080864012365,-0.0161075505273952,-0.01710175353259575,-0.016686984006844152,-0.01234785834315735,-0.0127216983670151
2430,-0.0209169714025056,-0.01617042519483285,-0.016120824521530398,-0.015248481732716567,-0.015601782287489235,-0.0159750809145779,-0.01610530362357943,-0.017023233676076298,-0.01665109814334605,-0.01229459226818465,-0.0126805811996807
