Wavenumbercm-1,1.30e+01 M,8.68e+00 M,6.51e+00 M,5.21e+00 M,4.34e+00 M,3.47e+00 M,2.60e+00 M
2884,0.31820551321497376,0.30052954095344836,0.31696296657795064,0.33206520302490744,0.3205202879044755,0.3396591624745784,0.3538940257794011
2882,0.33535783834533955,0.31360569878353656,0.3414601576592938,0.3397135040848101,0.33210384190184183,0.3555743449332501,0.36973207375482536
2880,0.3527668944870061,0.32650746143586246,0.36374673825825804,0.3522107388541428,0.33860619519193186,0.36375692515917785,0.37817930904252745
2878,0.3597774520598595,0.3346174974409511,0.3671782115512696,0.36434324615867225,0.33555802695677356,0.35775084582127764,0.37906498695373764
2876,0.35224193110223934,0.3341528524870161,0.3481149332385464,0.36424959558264197,0.3226164916009189,0.34095789587156217,0.37314359217303744
2874,0.3380145757586967,0.3266117652289197,0.32293201414986106,0.34939265691756954,0.3088064545201834,0.3284897163593492,0.36392171535606005
2872,0.32095934744092874,0.3118367102161029,0.30487218857836024,0.32620300487998155,0.29983557597997895,0.32488748268176537,0.35159814438088555
2870,0.2931752683398529,0.2847988948357319,0.28778264302937623,0.29652749633365977,0.28675722522091157,0.3146351078455731,0.32919520982395717
2868,0.25019911175090065,0.2459214532936712,0.26122535297203753,0.25708855565877664,0.25669261909382435,0.2827027471233896,0.2916937010910184
2866,0.20241714822240595,0.20611372366487973,0.22798919967416048,0.21239756594809792,0.21097080962137882,0.2338887430533128,0.24563296032364884
2864,0.1615071759794618,0.1736275516854625,0.19339525239708535,0.1743669418242135,0.16173402952976365,0.1821790589666217,0.20067242615011288
2862,0.12558337331677216,0.14228234386777022,0.15053144441054978,0.14614237968302615,0.11609662166988792,0.1324854594694679,0.1559764270451077
2860,0.08727885092172974,0.10128404791413138,0.09204669523300302,0.1175765683476554,0.07484295853628634,0.08415989201780397,0.1052901469186001
2858,0.048620815996864915,0.052893851060333286,0.028257687175327565,0.08040099656853923,0.04042526925991702,0.04162244485724521,0.05147019219031166
2856,0.018274700824900465,0.011171468539675928,-0.021040321626686297,0.03886943370829713,0.014117195712130203,0.008722264122899014,0.005428427385948737
2854,-0.00043540792981026173,-0.013949997990323683,-0.04752671808908494,0.0020816964207889758,-0.01078428130655694,-0.01995790949613811,-0.027410334618927407
2852,-0.009840641012382618,-0.02394324195926094,-0.05559515690780913,-0.025310554210892316,-0.038909610398758246,-0.04739973814590912,-0.04849246821604331
2850,-0.011397736822083775,-0.024533087133669862,-0.04843211076787711,-0.04072647216821387,-0.05778165442330285,-0.06090767885952901,-0.05466407032633592
2848,-0.008217112072003128,-0.020137140625263873,-0.029011946130785962,-0.042799087123566906,-0.05133059348892425,-0.05034714169211612,-0.042079182637584076
2846,-0.007430590562213234,-0.015682073176597772,-0.00881537635302385,-0.03534867085177231,-0.0252594361676844,-0.02684659942949885,-0.01887021796306445
2844,-0.01117552642683188,-0.0142515027054422,0.0012402523136836345,-0.02370117977612843,-0.0014114363128125808,-0.007863309935919525,0.002201215734967381
2842,-0.01247943015194718,-0.0139121728896474,0.00305371714050571,-0.00928651345421258,0.007454224837262387,0.003364023347270865,0.01823008464228257
2840,-0.006846720808559581,-0.011611037799478575,0.004934389662665921,0.006563796816421549,0.005675752933544547,0.01251278486541843,0.03231440710254585
2838,-0.0010014357841265787,-0.007416692846782689,0.009317443187087946,0.017899733146978014,0.0023194582231761242,0.019438366010883137,0.042473427975517924
2836,-0.002805061707619442,-0.0016935419332340196,0.014007459793885515,0.021073705657901114,0.002519949736429734,0.022310624446394242,0.045694136859387384
2834,-0.009711886461578521,0.006322894912293972,0.017994579093758855,0.021414532015328502,0.007458065238218023,0.026844937840757394,0.04645199655718887
2832,-0.014389824762711502,0.013738416545088672,0.019364834825230316,0.025286901296453793,0.014370935062854378,0.03874321033806304,0.051473886600155824
2830,-0.015256363586409577,0.014139000025778859,0.014387547102897438,0.029909680674916585,0.018308783121702688,0.05203018249446893,0.05892100408960906
2828,-0.014550962750893787,0.006307562288978042,0.004884725268925984,0.028570217214573135,0.01824681760560056,0.05543757229214511,0.060855233597424487
2826,-0.0113608942692561,-0.0031367318384569963,-6.570802261008302e-05,0.022137338107595512,0.01924599985464794,0.047713651910538994,0.05518108871607326
2824,-0.004586780885715612,-0.00887062630161874,0.004540637785732642,0.016734565095493897,0.025573284159558566,0.037948448453678854,0.047417885465232915
2822,0.0007464949828643687,-0.012392747399806961,0.013024021757071244,0.013747720985028803,0.03468874053218315,0.03366822150134473,0.04194698250318451
2820,-0.0011140930926753845,-0.01494969383787354,0.019331993665528843,0.011675947078164793,0.04196130632478821,0.03615559365137099,0.039893265594138534
2818,-0.006984895697936117,-0.01184842488965835,0.026110865841441674,0.01468589732105449,0.04793275896444656,0.04449301496087446,0.043689479126055385
2816,-0.008034153983627267,0.0002560917756710606,0.03626963659103149,0.028175021145007372,0.05551723252967587,0.05626406570894837,0.05418548488370337
2814,-0.0014296921282322263,0.01599447731907916,0.04406326696039813,0.046549926348810194,0.06318749128772595,0.06636795403226145,0.06456239166280817
2812,0.006850179364689458,0.026617838159104054,0.043776096388781334,0.05598913021766242,0.06599152981596162,0.0716227768990195,0.06617052507419319
2810,0.009667709814655878,0.028114733151625212,0.039872677669457235,0.05041967545077985,0.06121921106869181,0.07387017521809984,0.05939761863687183
2808,0.0045347899679751705,0.020506441199305687,0.03929359683418746,0.0361079235396097,0.05012479165197041,0.07396133472772339,0.05072027951157428
2806,-0.005704576671698212,0.006424481229043079,0.04043003161229727,0.021415247318801102,0.03694655986789239,0.06812912220439409,0.04156063943553991
2804,-0.013002631152860522,-0.005026220321803163,0.03896705586927645,0.011478915614994985,0.028504726747622205,0.056299786920730045,0.029984255644255598
2802,-0.009034462377700782,-0.002157839526620433,0.03829111955754012,0.0112282859214009,0.02991850476109858,0.0478796291922763,0.02160605848166755
2800,0.0054513676045958226,0.015037474478025926,0.04335837708265785,0.02260578113412451,0.03841685588360249,0.051365797985350244,0.026663444884618973
2798,0.01963897731590694,0.03252722614671734,0.05024818537749406,0.038808629836067435,0.046490391625822726,0.06393468253625834,0.04533886300574429
2796,0.024654605851270658,0.03994195034691508,0.05215806247414791,0.05001451032395164,0.052575062525301204,0.07758542216984055,0.06616623823067465
2794,0.02292020467867362,0.04165808935511141,0.05038691091966484,0.05488434466522833,0.061339316911051746,0.08850761831624095,0.07967591087197745
2792,0.021882880672553718,0.04441018728286741,0.050633269236932586,0.05964603516065283,0.07187684839704601,0.09493227568453977,0.08523593934088206
2790,0.023559126066337945,0.0450528854290119,0.0530557638090114,0.06618887135107908,0.07523799482829087,0.09343515002372674,0.08407810335220466
2788,0.02536533471289602,0.04049539996732996,0.054566786892352406,0.0697815801103279,0.06796193262644085,0.08490718174272152,0.07515303435936406
2786,0.02657816747241084,0.03903960934146045,0.05614163338512847,0.06857190466251728,0.05882317351879378,0.07730482405264942,0.06111085744935079
2784,0.02796194556879549,0.048217925893012735,0.05907084203878865,0.06620089054434891,0.05622900355238534,0.07523555795364244,0.05044804202844752
2782,0.02856718131404943,0.05919319527754427,0.05896191752967232,0.06444720826475907,0.05773203021005909,0.07374746796218105,0.0498044546878661
2780,0.02782032765839268,0.057706139035450445,0.05194635695087845,0.06046856599973761,0.05730424912188647,0.06893011395559558,0.05787800107164375
2778,0.027050305939052204,0.04510537888486721,0.04203156673846786,0.052263548972909524,0.05384754603735324,0.06600157164108916,0.06781096666420336
2776,0.025316165004335797,0.034484882800343584,0.03492751565927951,0.04117652191297267,0.047649931656128484,0.06915945071731001,0.07296230022171625
2774,0.019276349716708864,0.03093751743758738,0.030771595404873443,0.029914740691839106,0.03865419971585799,0.07340690012157416,0.07181310329732488
2772,0.011343198911895955,0.029410205446057762,0.029737320295811633,0.023862773915826665,0.03319237169384397,0.0750935144824664,0.07028455139130262
2770,0.010752165432153267,0.028259348263175093,0.03621157382546774,0.03001075125411537,0.040347320497620104,0.07923086827172972,0.07574197661121562
2768,0.020905896447987425,0.030885150871732957,0.04900655497021691,0.046650972630122,0.055425303198535655,0.08700915781085998,0.08571763560422968
2766,0.032421659635295696,0.03536982760970765,0.05606127285479799,0.05882729829009869,0.06014572059240737,0.08819057698806897,0.08845633158635471
2764,0.03477451497558057,0.03522236215988979,0.04879146853100994,0.0538296576221433,0.04688782994094973,0.07707686420776139,0.07813150676030203
2762,0.028543205944667884,0.0305632855864319,0.03472483581120556,0.03768457275353458,0.029746865297399547,0.06459059276433343,0.06235312083916756
2760,0.020245820285979828,0.027883999791756285,0.026491704756471633,0.026338471638210712,0.023360286384041123,0.06155561505653285,0.05068678984789526
2758,0.01265877664862794,0.029544229647603226,0.02598325681754919,0.02513727157922484,0.024671662066380592,0.061219724225390446,0.04440574406797771
2756,0.007814791344022043,0.033964691491387866,0.02961375982452409,0.029144642124040686,0.02695802973523114,0.05449395429191289,0.04387657823664067
2754,0.011619642406870604,0.04373172515566923,0.04002922822494355,0.038990069514699445,0.03707447609468278,0.05167801279507805,0.055679109721743225
2752,0.025197673375793657,0.06075168223171523,0.05850574816415762,0.059324746575672486,0.061698487054811645,0.0682380906011976,0.08069260778941478
2750,0.03735117462135541,0.07499540422151306,0.07314248008028226,0.08203304748433833,0.08811895266370079,0.09612534687940054,0.10337310541078265
2748,0.0366304504368846,0.07247164581229332,0.07080619923426346,0.08929709273666937,0.09804778681404554,0.11123322250867793,0.1074996497081742
2746,0.026901232340379565,0.05518035491999522,0.05649966197926975,0.07720384184911941,0.09304114576539,0.10652119643288087,0.09759124736289923
2744,0.020578589011623225,0.03948186605880663,0.04550522528414743,0.06044838165649739,0.0870349480333986,0.09618337450599182,0.08991710129617478
2742,0.020859205163028697,0.03386301197395708,0.04022673207381982,0.04983284514680027,0.08038059936255275,0.08846808314978624,0.08672783995327941
2740,0.02202936433013573,0.032572759654117246,0.031686452042919255,0.041191906024179,0.06301771452608386,0.07711193952084598,0.07693221758768022
2738,0.02419166007731857,0.03367827689330399,0.022601785569354705,0.032975433548016395,0.040147619768603995,0.06291782225620032,0.06099836075340389
2736,0.033926922770578405,0.0461324073586085,0.028897424615136752,0.03689080862010832,0.032067596399231686,0.06084416171692699,0.05512286810288005
2734,0.050105967576356526,0.07120845204771732,0.05419538137541835,0.05888411906992307,0.04609568285499947,0.07651476093767724,0.06693254050839134
2732,0.06135688308753558,0.09164905383891311,0.07971879179821045,0.082855165330922,0.06589691045632476,0.09280128396895072,0.08331698668263143
2730,0.0606192701636997,0.09080682067431686,0.08695599566916802,0.08801166205271765,0.07366396707126978,0.09148818010606775,0.08887651831173961
2728,0.052886213920658065,0.0735712860918418,0.07820199216925176,0.0746642088933851,0.0688601562299746,0.07631915601859161,0.08377881047800684
2726,0.04593562304473134,0.057948265771780194,0.06770227388862791,0.06004890840824201,0.060427664681809976,0.06437594901457411,0.07728139310201594
2724,0.04198008007812491,0.05332248284829452,0.06322684894325703,0.05541247222751194,0.05447337698133339,0.06511343114943688,0.07469932763676261
2722,0.040796633670696955,0.05674605417275623,0.06390786608702738,0.059335123191003154,0.05507066093639863,0.0766967506031747,0.07720005386632448
2720,0.04300043896443786,0.06356012748931938,0.0678885604928766,0.06807746002252574,0.06525592095582149,0.093987114175932,0.08550528431910662
2718,0.04677544020500765,0.07018764697178838,0.0736322360171616,0.07945770618610613,0.08085370732292532,0.11094099856008147,0.09699043965866547
2716,0.04708149806610178,0.06996133337341545,0.07747402896988698,0.08803820759404556,0.0910828698527804,0.12034856103592334,0.10523709321332494
2714,0.04132116903140187,0.05727642594674093,0.07569752394464893,0.08746569291187922,0.08938620613186188,0.11809049075759047,0.10648388171542623
2712,0.03202477833830813,0.03675006160934241,0.06750706005600461,0.07818791586395075,0.07802357819937288,0.10564707721639155,0.10089774643925571
2710,0.02253927331784766,0.020609411672238738,0.05399684598046281,0.06540582540492951,0.06117978487515641,0.08619386462550674,0.0869387764788572
2708,0.014019335305563192,0.015265006434395652,0.03700743800250118,0.050363353839656774,0.041039761557221714,0.061859201190584794,0.06265927530811491
2706,0.007450807336347416,0.01596567623493599,0.020456249173738776,0.03140329988884665,0.02197367720610604,0.036735447481599466,0.03455890732334205
2704,0.004419956481559854,0.015773790659174516,0.009595037977213939,0.013098159596537259,0.010792025132548507,0.01816244493891474,0.01644289669665963
2702,0.004535528077179548,0.013861850997644759,0.006540461771194924,0.0049123868298187765,0.00925319513694165,0.011395142017864512,0.014602028571042742
2700,0.005370868215281709,0.01286499773020048,0.008098644556468292,0.0082140639243488,0.011799284930681848,0.014872558538353375,0.020619639106114186
2698,0.005706619436837609,0.012836651518848167,0.009416444012607007,0.012874031863302566,0.013531161025568502,0.022344248602695762,0.02342708026316706
2696,0.006432726131057957,0.012218412490567846,0.008987885075930497,0.011306068613745382,0.015729865495346548,0.028259420689976358,0.022838541501867062
2694,0.008699057640945704,0.012872166611896153,0.01010701110297752,0.009590153801563658,0.021771989210354805,0.031507632133373716,0.026803444956769926
2692,0.013395306167978252,0.01930986457955412,0.017932536593266477,0.018923355274464686,0.03212849321513115,0.03626824083887634,0.0395234007630627
2690,0.020873701506652218,0.03197404189603156,0.03337623409866038,0.0391663330765049,0.044723954886670816,0.047559706624068276,0.05610763036776197
2688,0.028982278086847807,0.044786785220359046,0.04953630192853677,0.05809983767034507,0.056837306497167166,0.06339520455041554,0.06720073652368069
2686,0.033651654929836225,0.051561549183748466,0.05745187818610125,0.06655897824844001,0.06582753353442501,0.07457006001498244,0.06715846449617961
2684,0.034716442450298576,0.05337944286766779,0.05688031106709112,0.06819580184938591,0.07096773947353971,0.07649590293775639,0.0599694507657575
2682,0.03788899803010277,0.05656295541190439,0.0563945692478551,0.07146760956995798,0.07401686351213278,0.0761802889566852,0.0561862214597876
2680,0.04650881677250999,0.06334950042618995,0.0600978403624794,0.07648371863008804,0.07538483748687316,0.08094641961419162,0.06103010542799273
2678,0.05458337386769797,0.06822489316786073,0.06063450463900054,0.07521269935182698,0.07187372055206549,0.08543736857073062,0.06718198502855319
2676,0.053254018642041184,0.0646611101988767,0.05036105750441493,0.06326384533406515,0.061442908078643554,0.07835052300024033,0.0630548328902936
2674,0.041897267069236216,0.0523642850859289,0.03378772991700509,0.04579941561033635,0.047715605113696984,0.05921951170888099,0.04740005082946688
2672,0.027853878718949718,0.03663722657299643,0.022563942627704323,0.031086210733881812,0.03606968607182489,0.03960210914772908,0.030413214348474125
2670,0.018052332797868203,0.023724309022343175,0.02214205110186395,0.023579945095828607,0.02837888077086898,0.029265954421973123,0.02165953087726582
2668,0.016052550430484,0.018326385431114256,0.02924281258236345,0.02461803078987717,0.0249925278160762,0.02892208584304347,0.022423815870282776
2666,0.02388265915222218,0.022558994512709818,0.03894940651118368,0.03416170222849654,0.027515695199360913,0.034725661872859706,0.028286826293263324
2664,0.03969556210984345,0.03432988473165573,0.04783395917650844,0.048301270449301305,0.03508503026724345,0.04161398467798968,0.033144737438522615
2662,0.05486378154432961,0.04752246802351766,0.05256002279557539,0.05904682191972166,0.042155440857847594,0.04349073553013718,0.0319934019323019
2660,0.06015906291796977,0.055937566559814154,0.05171400735885102,0.06105734651335022,0.04504538347683972,0.038605277222811124,0.026098192154387516
2658,0.055216230666991696,0.0570595361661045,0.047880958914740326,0.05678757790118097,0.046870730963527764,0.03451466270438352,0.024249612489998785
2656,0.04724001565733489,0.05213949614778763,0.04399351720970901,0.05217966704268851,0.0513370714175599,0.04015051969242731,0.032779134945375626
2654,0.04169337697898988,0.044881086732290146,0.04012449144387704,0.04982543398528691,0.056458039059551095,0.053280258040871636,0.04583035445177079
2652,0.039272004418012055,0.040512658026154745,0.03712205919254239,0.04906680874261097,0.059713880393955615,0.06321952370783153,0.052249335562732646
2650,0.04013264545801243,0.04250886537422683,0.03858065454142223,0.04936760634093127,0.06345711998192867,0.06477527990095411,0.050268749841955125
2648,0.044140847818209594,0.04828554346508009,0.044036521628503494,0.049002684560536046,0.06767252945841795,0.06021281602657268,0.04612140731941129
2646,0.04720574159526199,0.05119767147538257,0.04567239335100278,0.04361367762712679,0.06395699400213356,0.04937943744210043,0.04017207875684517
2644,0.04451466751035612,0.048648950337629525,0.03891044252324235,0.03182049581545801,0.047198107369572175,0.030337754249772947,0.026578721571604513
2642,0.03757272462731587,0.044160975040642966,0.03046236210128853,0.01953864926017646,0.0274037528940824,0.00990255863338432,0.007225373565764879
2640,0.03177734486870755,0.03968111017696376,0.02756264621555428,0.012978766109687675,0.018076959750947745,0.00014435781380163547,-0.006215033557603753
2638,0.027945825752243716,0.032091565594136784,0.02576867662691717,0.009998957357393446,0.01745849884312741,0.001394696214703413,-0.007237792360913636
2636,0.02325453478361261,0.021323477295221972,0.017808019722741385,0.004365317113896311,0.013837012448318283,0.0006508374430118776,-0.0022680574538860953
2634,0.019771797381873776,0.015870738016568044,0.009035050915906555,-0.0036839601757493205,0.0062750244997889296,-0.008303989908574177,-0.00012915694981443997
2632,0.02336109127158493,0.023322120743076942,0.011215598872968713,-0.007769154811791975,0.0055761541270783555,-0.014617578588699198,-0.002315049475457377
2630,0.03332912177846565,0.038967169065053923,0.02423295815381947,-0.004130593558485245,0.015682097380092252,-0.005855651014768745,-0.005670931967362871
2628,0.04201170640037772,0.0511090090039612,0.03745942957144841,0.00680932891783851,0.029190452676034723,0.01663976171886723,-0.005131500110539395
2626,0.046399763295623446,0.05557880305589599,0.04779925351396462,0.025357762029193848,0.04253663849187155,0.04379457976900795,0.006895549492004153
2624,0.05102838170483722,0.057215474216073654,0.06114523090889298,0.0506721783644316,0.06046350123094524,0.0692789991915983,0.03307251431307212
2622,0.057224967135661005,0.05905581831496003,0.0758552694540213,0.07444707293402039,0.08196643469171343,0.0875153448427886,0.06126023014873452
2620,0.058675142015755466,0.057931637183222306,0.07979803566689872,0.08479886110784278,0.09477604692620473,0.09132554300323703,0.07254362582091765
2618,0.05096143881464315,0.050154236935048765,0.06638179573842819,0.07679217023048347,0.0883166385456348,0.07876523606305642,0.06148921193192742
2616,0.03797888477291167,0.035612237072830594,0.04222609077026983,0.05404241211355743,0.06374574142174692,0.05629509570343925,0.03913814777715187
2614,0.026020693388231188,0.01719792100629028,0.017837079017566464,0.02355145260320751,0.030329452429456717,0.0316838631506992,0.01687761642058141
2612,0.01809947674250012,0.0008389745423407924,0.00018716876537606497,-0.004755988227201924,-0.0004417204683090402,0.009867790122022652,-0.001106936746153323
2610,0.0158970517570152,-0.006157481997634025,-0.006146728988218034,-0.018300800767755764,-0.017922361789621824,-0.00358374035115649,-0.010280596306901155
2608,0.020687287707432212,-0.0009027892172778749,-5.125683702251228e-05,-0.010701005618396922,-0.01729728456405886,-0.0030901225220781744,-0.004187420545692721
2606,0.029950441998410737,0.012910448146693499,0.013147899729465838,0.011313794388187904,-0.0018358720354921083,0.010509110240672196,0.01591445560089824
2604,0.038788506236530386,0.031152259908637472,0.027700931057936213,0.03649521991024518,0.02368200748415607,0.03093839977927446,0.04015571971437191
2602,0.04578836019801297,0.05230571159941194,0.04365333441023391,0.05989087396724058,0.05624855496374367,0.05372739986746239,0.060654641709212025
2600,0.051482527089897145,0.07034383847975927,0.05866558953700124,0.07720045719633796,0.08560364105620911,0.07388504765792873,0.07351716943873315
2598,0.051907374854359443,0.07326627281762553,0.061080745932987054,0.07752667394346005,0.09319527955355313,0.07994439564314978,0.07355173623833203
2596,0.04218106467972762,0.05720180471118777,0.04438278811660768,0.0561213821749702,0.07324481067757393,0.06394202298178772,0.06022182520186375
2594,0.026934111618625575,0.03590724498293253,0.02340069394042176,0.029372254197958744,0.04625643939475839,0.03763222537423181,0.046553459647499774
2592,0.01880191238614035,0.027694858565320155,0.021047127897993324,0.021738060672569365,0.03783498935657938,0.025731981965175257,0.04784417945097594
2590,0.02435778297423179,0.03631570639711056,0.04073836736603354,0.03839215499548365,0.05070742644608901,0.040255540937635156,0.06214070558532245
2588,0.03770420639234871,0.05104233552698965,0.0649339909746504,0.0629211366428076,0.06914457153616911,0.07037388731452207,0.07510205791459436
2586,0.049275164184847765,0.06122094112984711,0.0784706607984398,0.07984673200008376,0.08231994024071165,0.09821722616786026,0.0821825153327109
2584,0.054128339170573456,0.0631264022571319,0.0791429210740368,0.08574097187748905,0.08811934601738072,0.11351428350660428,0.09009499690058934
2582,0.05125272663299164,0.05775348110031428,0.06885741371397654,0.08057905575716029,0.08323062785656422,0.11242198569062954,0.09825961707502602
2580,0.04246893755255706,0.05014637112519042,0.05053765228057944,0.06451304758110255,0.06753167628217673,0.0955822649455444,0.09627915428480222
2578,0.0339102161524121,0.047307125736384,0.03337002431889914,0.04576266378382151,0.05299004273101331,0.0713433166471029,0.08252608882791773
2576,0.0321197827318414,0.05048308346197717,0.02746845036679674,0.037777809656891474,0.052089469462045145,0.05185114932757397,0.06938613974586975
2574,0.03674928936504611,0.05318330682741126,0.03197210724733771,0.04383460922414565,0.061595876352780146,0.04257174433624301,0.06589666150283031
2572,0.041659342793338314,0.051871853224949305,0.03837310022951727,0.05374051064255109,0.07066341473514808,0.04076032893143947,0.06774646040713965
2570,0.043479220927835044,0.05215694584348686,0.04440880812916886,0.05854308445724589,0.07770495186093147,0.04357966134803322,0.06808677591634918
2568,0.04398063338444919,0.05856893838434098,0.05336466284998005,0.059332530102346966,0.08523477495888708,0.05066988234299314,0.0670560178626506
2566,0.045018112099868175,0.06625305816434277,0.06294987160216846,0.060658342824211404,0.08835555041629642,0.06079392713287133,0.06802882418906507
2564,0.04674798268223315,0.06957797019283024,0.06711274883773276,0.06435172293883602,0.08476884309006122,0.07249546717850874,0.07291975258110552
2562,0.049985279298659056,0.07086797195634198,0.06620443837342778,0.0708351256847795,0.08630831929084859,0.08603827922646956,0.08204726101492518
2560,0.055019930704274696,0.07277949866325342,0.06472133490734859,0.07928379119601194,0.10261224391262647,0.09941614290558422,0.09237646856906463
2558,0.05954100700303109,0.07130900259781374,0.06325636859777435,0.08564341161228785,0.12155841857169163,0.10702498576403503,0.09758295268080222
2556,0.06257954816533101,0.06522397191569762,0.06265983835343414,0.0867590490907654,0.12451069685824316,0.10848624316221069,0.096429141650815
2554,0.06765535074601083,0.0630379385699812,0.06950660138753867,0.08571917517656466,0.1136830189071805,0.11147198006490365,0.09607108302894019
2552,0.07686544440012458,0.070592621307511,0.08569909097449606,0.08757783600243133,0.10597336260742672,0.1190901321455869,0.10005306407913482
2550,0.08538994521180357,0.07955528769345074,0.09933355272824401,0.09213278795818652,0.10766519579356834,0.12331846701908318,0.10181203774093961
2548,0.08741312277192247,0.07872533198717738,0.09844887910996802,0.09581916175078134,0.1127699245082217,0.11824592631965845,0.09823422797915851
2546,0.08323143804035212,0.06901719458376182,0.0866863006354116,0.09666669670597142,0.11733655919439957,0.10943161365831999,0.09777455924955533
2544,0.07534207993206943,0.05764602137665388,0.0734934666842503,0.09229773898533526,0.11765653171295104,0.10160125166307055,0.10389768030434207
2542,0.06353202862678022,0.046699282844210745,0.058907436172607956,0.07976777043064827,0.10379232016152201,0.08998032741216637,0.10376816813413481
2540,0.05040024565848361,0.03759342908739182,0.04183792516649315,0.06356715848297335,0.07399911286521373,0.07392455046797705,0.0878205527763896
2538,0.04413899606780224,0.03709551085331852,0.03220701849186692,0.0554264609170137,0.04682199521883398,0.06478150360507938,0.06798594380323353
2536,0.047293406925981704,0.04690781140882602,0.037207142275632474,0.05885009529009404,0.039265960933820086,0.06698849402735244,0.0596471140782116
2534,0.049901803413667754,0.05563272364604138,0.04472457453777017,0.062466997857876516,0.0427849313029891,0.0661114717278641,0.05802890102914473
2532,0.04360814649008689,0.05356255423190259,0.03931077529367473,0.05696913677288839,0.040261211122089774,0.051298165786816126,0.05042910459449756
2530,0.03549410702318317,0.04709306373262866,0.026710547469676778,0.04875239678910751,0.035581509753314436,0.03546079088761001,0.0400479932784844
2528,0.037060289472641464,0.04680366169714433,0.02388465209507813,0.0473021672112612,0.04373180525244833,0.03586738173728429,0.03800810468541375
2526,0.0462568223819701,0.05078264501031328,0.0322634859783822,0.05007261245240696,0.06149986459448562,0.04825429307023639,0.04230247734233638
2524,0.052191959324910144,0.0521107026017759,0.039716743289663875,0.05132607528572599,0.0725819921130188,0.057982854716972634,0.04464225771216924
2522,0.0520837183139115,0.05335382616539508,0.04233107318998193,0.0548313426929507,0.07480293191159992,0.06464760300421586,0.04843487569747803
2520,0.05079871740541653,0.05930661284592519,0.04447463921292393,0.0642910161924552,0.07775426243648896,0.07486639672913428,0.059204425324992906
2518,0.04883668458691287,0.06408530082734634,0.04411702312855615,0.07156782605249526,0.07978189507800391,0.0818678235377502,0.06715529550819671
2516,0.04407786321836558,0.060655374364935816,0.038535465780961856,0.06981580625647779,0.0723863869831996,0.07551731057274623,0.06207251656382798
2514,0.04088520612061603,0.055116174252088646,0.037509876060404915,0.06803143691753984,0.062353276347744825,0.063635294696051,0.055414114115402674
2512,0.04459884757720397,0.05656890728857184,0.04977469419477791,0.07616525779622146,0.06416180996808873,0.061373147795261374,0.06364235137598773
2510,0.050672917495616414,0.06060089287609565,0.06278514895035343,0.08607113242325479,0.07428331640998004,0.06693315784367236,0.07896985119151452
2508,0.051670231061339784,0.05815925183544261,0.058480642173885634,0.08453124235689598,0.07662796157979826,0.06848877498645137,0.08146508496829297
2506,0.05061912237350788,0.053082959527582414,0.043173883801993815,0.07576604299769234,0.06965511703234308,0.06702484886732511,0.07203717344620225
2504,0.05393583451873002,0.05400902705794622,0.03758486375568036,0.07168291825294623,0.06443403128309334,0.06983956780100321,0.066899093960992
2502,0.056395287258181374,0.05631196631706088,0.04297922299193483,0.06877375697099446,0.06081891466471273,0.06973987188540214,0.06629483429043044
2500,0.048751508919614925,0.04994629119938732,0.04278611322686374,0.05571610762763182,0.05030580129605673,0.055712842872095256,0.05666848741392543
2498,0.0368612610551801,0.039796688954417604,0.03521504108952506,0.037706785217212664,0.0389576567333374,0.03829757323065738,0.04004913880762621
2496,0.0361385058991301,0.03951086276995213,0.03627361487366632,0.031105194492968846,0.04117483402699076,0.03859542619473782,0.03271154444671831
2494,0.04766668015295066,0.04845976825209381,0.04823435455728125,0.036647297088003426,0.05228841894683424,0.05475729921915558,0.03624097917367539
2492,0.056416877649480036,0.05272295945013083,0.05209809067020332,0.03871667304292398,0.052746185122684995,0.06311439741954517,0.036142008288977644
2490,0.05395660871158324,0.04676135398289075,0.03742317575059501,0.03012833235164149,0.038594221303796104,0.051634486126209564,0.028176827106956626
2488,0.04701069213823846,0.03732793274097688,0.016692409580042845,0.018444796049858003,0.023220710605779273,0.030492174623296908,0.020801683373795277
2486,0.04206745059294907,0.028098155268966384,0.0035205866928118114,0.008694480632255362,0.010861964072949619,0.011019108144768357,0.013545486079023087
2484,0.036917526152939424,0.017756279954532075,-0.0034442262206787794,-0.0010728298595683058,-0.005156759114057455,-0.003875453937718192,-0.0001421210647013849
2482,0.031057444682353087,0.012166077414431974,-0.007827971471516183,-0.006643549390129353,-0.017915912473510803,-0.009033648916929354,-0.009891442935638414
2480,0.030602945030571965,0.020958648262417136,-0.005249787043690754,0.0013142473761897058,-0.008865370749968337,0.0014897875335874201,0.0032631873141604553
2478,0.037592227391929495,0.04036899338599971,0.005814596343644351,0.020563707412032863,0.02105257034109104,0.020383039306738265,0.034041441109854714
2476,0.04552025764930546,0.05460465985408802,0.01831753307524534,0.03730770991931953,0.04719077025030032,0.032851302478589174,0.05519639851807099
2474,0.049883189607941004,0.056801505513474626,0.028854568011424588,0.04495528492038388,0.05470694581332891,0.037460195079841205,0.05565838082190284
2472,0.05355775530028146,0.05514104183638395,0.04191799274306097,0.04898609643932847,0.05379341027958233,0.044651217336517036,0.05062621108297067
2470,0.05825529627331812,0.056140814254332226,0.05629644789934463,0.05236077216731589,0.055395738842597964,0.055014085691928206,0.05030290931661367
