Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
1242,-0.002772431512863,0.0053992895079805255,0.009491768991447868,0.0097487735518572,0.009042734080708633,0.009055703292260799,0.009291421405480902,0.0094244623209035,0.00657360389967665,0.01166829220997595,0.0133289108963788
1240,-0.002784427164050425,0.00475892433044295,0.008649503402048966,0.009026339171167101,0.008394735504475866,0.008447117588844399,0.008707369834360266,0.008876168894567351,0.0062980671183758,0.011715106580084251,0.013358437159909
1238,-0.0028040071790335747,0.004008573055881575,0.007643465946836234,0.008126339121316465,0.007574083499018234,0.007666237968479133,0.007944867467313167,0.00814638504656075,0.0059365808878359,0.01180149239146545,0.0134416789978412
1236,-0.002817320541432575,0.00332350051819925,0.0067046045976823995,0.0072575636143034005,0.0067798635465163995,0.006914745272371366,0.007203168564907767,0.00742694847380845,0.00558371491287315,0.01188825605347265,0.0135233556834165
1234,-0.002803674817835575,0.0027938428975312,0.0059420618504404665,0.0065235833016392,0.006111396970231,0.006288226817678634,0.006578395966055667,0.00681192140267635,0.0052595167571099,0.01188639689730305,0.0134955096520837
1232,-0.0027608847382716503,0.00236474810319005,0.005277356445423699,0.005863372139252966,0.0055119046929392,0.005722046601582633,0.006009432931298266,0.0062442404057962,0.00491630050906735,0.01175335012717725,0.0133216987017696
1230,-0.002713087607866825,0.0019363916836313499,0.0045926227194393,0.005184464605268067,0.0048995123223402335,0.005136406514131,0.005422623747998233,0.005658000204644549,0.0045418898776807,0.011555663500969149,0.0130977649048073
1228,-0.0026865875938604,0.0014974470040124998,0.003898102756902834,0.004508137648294033,0.004303306698730899,0.0045717145087701,0.004862488667114101,0.0051045235612825,0.00420335949145895,0.01139991785391705,0.0129517162741371
1226,-0.00268432250140565,0.0011264569659365,0.0033113034139906667,0.0039443514761198,0.003829189445672133,0.004136863747829066,0.0044350741531711665,0.00469114105827705,0.0039737215566377,0.011324559442193901,0.0129124572270837
1224,-0.002689238779609325,0.0008821662841145251,0.002907210762021833,0.0035544835967526,0.0035225434370640004,0.003864929197980666,0.004166356427369434,0.004438274207294,0.0038499010805624,0.0112896689969235,0.0129107777907017
1222,-0.0026865573631246744,0.000743789166399,0.002653731069537233,0.0032972093611272663,0.0033251697004428003,0.0036845224856889,0.003982090201156967,0.0042636309604705495,0.00376995130035205,0.011250813205145451,0.0128834400343969
1220,-0.0026767967276182998,0.000669904903733375,0.0024988579292746665,0.0031190353989659337,0.0031786529324623,0.0035367315178644666,0.003827839374744233,0.004109483818161,0.0036999966840862,0.01120976946660135,0.0128377410599577
1218,-0.002670231055292025,0.00066338212142205,0.0024514821067300333,0.0030376186754056994,0.0031091625522781663,0.0034560915826358,0.0037437261464370666,0.0040197496328415,0.00366830892019305,0.01119729401713545,0.0128206355832832
1216,-0.002674066839837675,0.000733317539373475,0.0025250996513390997,0.0030842314223791666,0.0031598652260827337,0.003494648036321033,0.0037824880461199664,0.0040529607811569,0.0037004214662583503,0.011228366362520299,0.0128554812449054
1214,-0.00268384512471235,0.000823516207976975,0.0026437973637774663,0.0031976593446061997,0.003275573388184167,0.003605635377690233,0.003894927366841367,0.00416223018868285,0.0037536853334479,0.0112754079437846,0.012911087481034
1212,-0.002685680613836425,0.0008429980749725501,0.0026826389890020667,0.0032512746855851335,0.003330228302253567,0.003668875939122133,0.0039601384748578,0.00422610623550225,0.00375967997473565,0.0112810547258279,0.0129210039379995
1210,-0.0026694480406739504,0.00077735296741325,0.0026121273681666665,0.0031997300292758,0.003278765718507067,0.0036353820987964,0.0039299788551779005,0.00419624267702205,0.0037234222134464,0.01120612190862005,0.0128388718690615
1208,-0.0026403628292983247,0.000723312253436225,0.002546914838424933,0.0031412448422461665,0.0032191614473590334,0.0035902658810197333,0.003887845150464067,0.00415495195446675,0.00372511241827205,0.01107009400491395,0.012684965008298
1206,-0.002614597096547475,0.000784986119500175,0.0026189489423,0.0031989548102514666,0.0032699372346564003,0.0036437259771165665,0.003938789003319333,0.00420250992392485,0.0038031806081656,0.0109378893965343,0.0125349997345687
