Wavenumbercm-1,00:02:32,00:05:32,00:08:32,00:11:32,00:14:32,00:30:55,00:33:54,00:36:55,00:39:55,00:42:55,00:45:55,00:48:55,00:51:55,00:54:55,00:57:54,01:00:55,01:03:55,01:06:55,01:09:55,01:12:55,01:15:55,01:18:55,01:21:56,01:24:56,01:27:55,01:30:55,01:37:04,01:40:04,01:43:04,01:46:04
1608,-0.003216767764887966,-0.003331374774396866,-0.003214018394329766,-0.0027846922635112667,-0.0027610418684849668,0.012101804052455433,0.012368420758806932,0.012551087446179235,0.012761475972521332,0.009056439785009734,0.009379645345991734,0.007751684812595933,0.007831389730540032,0.007919335579764632,0.006833346693456935,0.007061182627668732,0.007450893647587633,0.006835739926118332,0.006738128987426935,0.0070163996193151335,0.006369249539363332,0.006332245369180232,0.0063881148357764345,0.005769178893909235,0.005997801156437135,0.005995826713407232,0.0056063815024600325,0.012014468249417234,0.015411246667480834,0.015307895065610835
1606,-0.0031396639779715,-0.003265143503627801,-0.0031552251360492996,-0.0027334030279412003,-0.0027090738225764004,0.0116174357902001,0.011916063416739899,0.012107427896851498,0.012328988813070799,0.0087542575483601,0.009077146067792601,0.007498848362453599,0.007579382222316801,0.007669505540369799,0.0066154274686468,0.0068535862298223,0.007230111991445099,0.006644347033823999,0.006542191707899001,0.006815079623884801,0.006187060202208701,0.006156534226474398,0.0062077912353299,0.005609702480546501,0.005840504075839999,0.005831212697196499,0.0052516809759718,0.0117141020965371,0.0150934791952163,0.0150025094681662
1604,-0.00304415805465005,-0.003188062800704451,-0.0030717241912698503,-0.0026657612316731503,-0.002651079749161251,0.010997535408420751,0.01131463448154425,0.01152060062363525,0.01174408680342345,0.008318477711080349,0.00864951614170455,0.00712861076674115,0.00719888500160765,0.00728765455899965,0.006282494411187351,0.006528137350632249,0.006896456067302149,0.006329168849500348,0.006214787077054751,0.00650013581667425,0.005892846862661949,0.00586850243897695,0.005905034012789651,0.00533075658894305,0.005570925955561051,0.00557929640397355,0.004913310089369249,0.011372533278392449,0.014709488373316048,0.01462078602745875
1602,-0.002921825155679382,-0.003088864190300883,-0.002962520351039182,-0.002581228709926683,-0.002587598658014483,0.010096057158480316,0.010412196776312518,0.01063210831660612,0.010848786773114816,0.007657069294226217,0.008001301382156318,0.006580432716907019,0.006630313575457318,0.006713412217243019,0.005786678634801317,0.006031157673722818,0.006398142747454318,0.0058573003631386174,0.005730971658059419,0.006032697312007817,0.0054635334394388165,0.005437785088406618,0.005455746354742217,0.004923793997576616,0.005165554054981416,0.005236001076935717,0.004536895258491219,0.010947844097890519,0.014251662654161818,0.014142037064960618
1600,-0.002810828423650283,-0.0029960423593987824,-0.002863913020112083,-0.0025081013518842826,-0.002533971899149983,0.008991930387499718,0.009297086425387718,0.009521657242236917,0.009728078129236917,0.006858522025214517,0.007210532643446316,0.005931989182281418,0.005961891752501218,0.006043830217407217,0.005217338099409618,0.0054542807148900176,0.005824825683775316,0.005330878486319416,0.005202455122188917,0.005510358062274616,0.005000080201782116,0.0049623068739427165,0.004973265479523016,0.004499415527929016,0.004731438740618616,0.004901654162496816,0.004156320951319518,0.010549946442137918,0.013857455888706616,0.013712857054195417
1598,-0.002753534945605483,-0.0029373650487015835,-0.0028042329873728834,-0.002463340943769883,-0.0024949826373474836,0.007958273894001918,0.008259295800551418,0.008475410060677918,0.008677458158817217,0.006132565264852915,0.006481557160776518,0.005344203156528915,0.005368179500639817,0.005454742253094018,0.004723742937024716,0.004954227441395816,0.005331301950032218,0.004890500973497415,0.004773323067539017,0.005076814326713417,0.004631717860026618,0.004573799529605517,0.004598948633793417,0.0041779834295408175,0.004397667730775918,0.004668339185985216,0.003837000462033417,0.010287538955578318,0.013622880750762916,0.013453456562797316
1596,-0.0027402515668146325,-0.002900124299573233,-0.0027703734257078314,-0.0024284937060364328,-0.0024522871132498323,0.007075521792763868,0.007384389165176768,0.007584475956983068,0.0077941429944206695,0.005534834721309169,0.005872348596229067,0.004859565587930067,0.004900754717531567,0.004984856024252167,0.0043364417487177665,0.004563273869331768,0.004949099822863368,0.004551148058553568,0.004449217878280566,0.004743760216041669,0.004362321505167266,0.004283834197979569,0.004338966642423668,0.003961628084667367,0.004171963954128969,0.004497920729494268,0.0035847636586611668,0.010108977357081666,0.01345464872522967,0.013291530111381967
1594,-0.002713346853527218,-0.002849979128771418,-0.0027325764327473176,-0.0023785690201305176,-0.0023916650258734174,0.006201496516274583,0.006519322604641182,0.006708727784181981,0.00692855322297458,0.004949345221693081,0.0052720228770750804,0.004390358495174582,0.004467844723855582,0.0045319585906529805,0.003965849270885682,0.004185282319321883,0.0045773834983661825,0.004212833727160081,0.004113133479991381,0.004393401266026383,0.004075376606544483,0.003991950038017583,0.00407391040143628,0.003747825965543683,0.00394788456430558,0.004261690635621682,0.003329536657932581,0.009859743549918781,0.013182007284805581,0.013066136461049881
1592,-0.002636908204153866,-0.0027787502482903657,-0.002686974731130066,-0.002323972425392765,-0.002333336326241966,0.005299002658570334,0.005619693429757034,0.005811514298181133,0.006023799920462834,0.004324634552340435,0.004634942985327035,0.0038895628380820335,0.004001777958022836,0.004039110975148634,0.0035567509698521335,0.0037620966454913335,0.004148845856663034,0.0038183051916404337,0.003706815919580036,0.0039594562749550345,0.003697481658880935,0.003638882521184633,0.0037289193839149352,0.0034638692396571358,0.0036469942307630343,0.003912680825986434,0.0029982736899441358,0.009487493576692835,0.012795771600206635,0.012759941935209036
1590,-0.0025361687189143847,-0.002702299580611885,-0.0026459530988806844,-0.0022912067733281832,-0.0023026991502934843,0.004512654681909315,0.0048378574203921144,0.005036774797216415,0.005223923364204214,0.0037569535742840166,0.004060708918175216,0.0034220437121641155,0.003549214785479215,0.003571403789529616,0.003160663520555714,0.003353873816951715,0.0037185142942362144,0.003426667101205115,0.0033107996070286146,0.0035191933376926138,0.0032967394031543154,0.003283684442292715,0.003369623858296915,0.0031547100581468153,0.0033139004139921165,0.003545269258420816,0.0026044841491515147,0.009087786624638217,0.012426711815403717,0.012478327322028616
1588,-0.002440188335028532,-0.0026208499120819323,-0.0026007822802602346,-0.002273622607420634,-0.0022887935702180333,0.003894022725944267,0.004222887903674966,0.004420004244781266,0.004589164688618065,0.003303226494598365,0.0036018384761939658,0.0030400098681025653,0.0031606130746179677,0.0031837643308563653,0.002830188344367067,0.0030222753009668674,0.003351361339128365,0.0031034820266455654,0.0030021849063461663,0.0031593948744161673,0.0029684040942601665,0.0029924063965123676,0.003078241231524767,0.002897506155821867,0.0030293075315007655,0.003256237257732865,0.0022342556973777676,0.008735051525129066,0.012113550924287165,0.012224236705009366
